locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	desc	COG	COGFun	COGDesc	TIGRFam	TIGRRoles	GO	EC	ECDesc
18545	NP_206923.1	15644753	11	135142	136980	+	HP0123	thrS	threonyl-tRNA synthetase (thrS) (NCBI ptt file)	COG441	J	Threonyl-tRNA synthetase	TIGR00418 threonine--tRNA ligase [thrS]	Protein synthesis:tRNA aminoacylation	GO:0006435,GO:0005737,GO:0004829,GO:0005524	6.1.1.3	Threonine--tRNA ligase.
18546	NP_206924.1	15644754	11	136977	137588	+	HP0124	infC	translation initiation factor IF-3 (infC) (NCBI ptt file)	COG290	J	Translation initiation factor 3 (IF-3)	TIGR00168 translation initiation factor IF-3 [infC]	Protein synthesis:Translation factors	GO:0006413,GO:0003743		
18547	NP_206925.1	15644755	11	137569	137763	+	HP0125	rpl35	ribosomal protein L35 (rpl35) (NCBI ptt file)	COG291	J	Ribosomal protein L35	TIGR00001 ribosomal protein L35 [rpmI]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003735		
18548	NP_206926.1	15644756	11	137857	138207	+	HP0126	rpl20	ribosomal protein L20 (rpl20) (NCBI ptt file)	COG292	J	Ribosomal protein L20	TIGR01032 ribosomal protein L20 [rplT]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0005840,GO:0003723,GO:0003735		
18549	NP_206927.1	15644757	11	138407	139267	+	HP0127	omp4	outer membrane protein (omp4) (NCBI ptt file)								
18550	NP_206928.1	15644758	11	139319	139444	+	HP0128	HP0128	hypothetical protein (NCBI ptt file)								
18551	NP_206929.1	15644759	11	139617	140042	+	HP0129	HP0129	hypothetical protein (NCBI ptt file)								
18552	NP_206930.1	15644760	11	140453	141313	+	HP0130	HP0130	hypothetical protein (NCBI ptt file)								
18553	NP_206931.1	15644761	11	142028	142129	+	HP0131	HP0131	hypothetical protein (NCBI ptt file)								
18554	NP_206932.1	15644762	11	143594	142227	-	HP0132	sdaA	L-serine deaminase (sdaA) (NCBI ptt file)	COG1760	E	L-serine deaminase	TIGR00720 L-serine ammonia-lyase	Energy metabolism:Glycolysis/gluconeogenesis	GO:0006094,GO:0003941	4.3.1.17	L-serine ammonia-lyase.
18555	NP_206933.1	15644763	11	144835	143594	-	HP0133	sdaC	serine transporter (sdaC) (NCBI ptt file)	COG814	E	Amino acid permeases	TIGR00814 serine transporter [stp]	Transport and binding proteins:Amino acids, peptides and amines	GO:0006810,GO:0016021,GO:0005215		
18556	NP_206934.1	15644764	11	145016	146365	+	HP0134	dhs1	3-deoxy-D-arabino-heptulosonate 7-phosphate synthase (dhs1) (NCBI ptt file)	COG3200	E	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	TIGR01358 3-deoxy-7-phosphoheptulonate synthase	Amino acid biosynthesis:Aromatic amino acid family	GO:0009073,GO:0003849	2.5.1.54	3-deoxy-7-phosphoheptulonate synthase.
18557	NP_206935.1	15644765	11	146444	146578	+	HP0135	HP0135	hypothetical protein (NCBI ptt file)								
18558	NP_206936.1	15644766	11	147271	146813	-	HP0136	bcp	bacterioferritin comigratory protein (bcp) (NCBI ptt file)	COG1225	O	Peroxiredoxin			GO:0051920	1.11.1.15	Peroxiredoxin.
18559	NP_206937.1	15644767	11	147916	147281	-	HP0137	HP0137	hypothetical protein (NCBI ptt file)	COG1556	S	Uncharacterized conserved protein			GO:0009396,GO:0005524,GO:0030272		
18560	NP_206938.1	15644768	11	149354	147909	-	HP0138	HP0138	conserved hypothetical iron-sulfur protein (NCBI ptt file)	COG1139	C	Uncharacterized conserved protein containing a ferredoxin-like domain	TIGR00273 iron-sulfur cluster-binding protein	Energy metabolism:Electron transport	GO:0006118,GO:0009396,GO:0005524,GO:0030272,GO:0051536,GO:0009055		
18561	NP_206939.1	15644769	11	150111	149383	-	HP0139	HP0139	conserved hypothetical secreted protein (NCBI ptt file)	COG247	C	Fe-S oxidoreductase			GO:0009339,GO:0008891	1.1.3.15	(S)-2-hydroxy-acid oxidase.
18562	NP_206940.1	15644770	11	150342	151991	+	HP0140	lctP	L-lactate permease (lctP) (NCBI ptt file)	COG1620	C	L-lactate permease	TIGR00795 transporter, lactate permease (LctP) family	Transport and binding proteins:Carbohydrates, organic alcohols, and acids	GO:0015727,GO:0015129		
18563	NP_206941.1	15644771	11	152048	153703	+	HP0141	lctP	L-lactate permease (lctP) (NCBI ptt file)	COG1620	C	L-lactate permease	TIGR00795 transporter, lactate permease (LctP) family	Transport and binding proteins:Carbohydrates, organic alcohols, and acids	GO:0015727,GO:0015129		
18564	NP_206942.1	15644772	11	154713	153727	-	HP0142	mutY	A/G-specific adenine glycosylase (mutY) (NCBI ptt file)	COG1194	L	A/G-specific DNA glycosylase			GO:0006284,GO:0003824,GO:0016787,GO:0004519,GO:0043565,GO:0005506	3.2.2.-	
10712217			11	156164	154714	-	HP0143	HP0143									
18565	NP_206943.1	15644773	11	156334	157800	+	HP0144	fixN	cytochrome c oxidase, heme b and copper-binding subunit, membrane-bound (fixN) (NCBI ptt file)	COG3278	O	Cbb3-type cytochrome oxidase, subunit 1	TIGR00780 cytochrome c oxidase, cbb3-type, subunit I [ccoN]	Energy metabolism:Electron transport	GO:0006118,GO:0009060,GO:0016021,GO:0045278,GO:0004129,GO:0009481,GO:0005506,GO:0009482,GO:0020037,GO:0009483,GO:0009485	1.9.3.1	Cytochrome-c oxidase.
18566	NP_206944.1	15644774	11	157813	158511	+	HP0145	fixO	cytochrome c oxidase, monoheme subunit, membrane-bound (fixO) (NCBI ptt file)	COG2993	C	Cbb3-type cytochrome oxidase, cytochrome c subunit	TIGR00781 cytochrome c oxidase, cbb3-type, subunit II [ccoO]	Energy metabolism:Electron transport	GO:0006118,GO:0004129,GO:0009481,GO:0020037,GO:0005506,GO:0009482,GO:0009483,GO:0009055,GO:0009485	1.9.3.1	Cytochrome-c oxidase.
18567	NP_206945.1	15644775	11	158519	158740	+	HP0146	CcoQ	cbb3-type cytochrome c oxidase subunit Q (CcoQ) (NCBI ptt file)	COG4736	O	Cbb3-type cytochrome oxidase, subunit 3	TIGR02736 cytochrome c oxidase, cbb3-type, CcoQ subunit	Energy metabolism:Electron transport	GO:0003676,GO:0009483,GO:0004129,GO:0009485,GO:0009481,GO:0009482	1.9.3.1	Cytochrome-c oxidase.
18568	NP_206946.1	15644776	11	158742	159602	+	HP0147	fixP	cytochrome c oxidase, diheme subunit, membrane-bound (fixP) (NCBI ptt file)	COG2010	C	Cytochrome c, mono- and diheme variants	TIGR00782 cytochrome c oxidase, cbb3-type, subunit III [ccoP]	Energy metabolism:Electron transport	GO:0006118,GO:0004129,GO:0009481,GO:0020037,GO:0005506,GO:0009482,GO:0009483,GO:0009055,GO:0009485	1.9.3.1	Cytochrome-c oxidase.
18569	NP_206947.1	15644777	11	159630	159836	+	HP0148	HP0148	hypothetical protein (NCBI ptt file)								
18570	NP_206948.1	15644778	11	159937	160521	+	HP0149	HP0149	hypothetical protein (NCBI ptt file)								
18571	NP_206949.1	15644779	11	160534	161124	+	HP0150	HP0150	hypothetical protein (NCBI ptt file)								
18572	NP_206950.1	15644780	11	161157	161969	+	HP0151	HP0151	conserved hypothetical membrane protein (NCBI ptt file)								
18573	NP_206951.1	15644781	11	162829	161966	-	HP0152	HP0152	hypothetical protein (NCBI ptt file)	COG2107	R	Predicted periplasmic solute-binding protein					
18574	NP_206952.1	15644782	11	162928	163971	+	HP0153	recA	recombinase (recA) (NCBI ptt file)	COG468	L	RecA/RadA recombinase	TIGR02012 protein RecA [recA]	DNA metabolism:DNA replication, recombination, and repair	GO:0006259,GO:0006281,GO:0006310,GO:0000166,GO:0017111,GO:0003677,GO:0003684,GO:0005524,GO:0008094		
18575	NP_206953.1	15644783	11	163983	165263	+	HP0154	eno	enolase (eno) (NCBI ptt file)	COG148	G	Enolase	TIGR01060 phosphopyruvate hydratase [eno]	Energy metabolism:Glycolysis/gluconeogenesis	GO:0006096,GO:0000015,GO:0004634	4.2.1.11	Phosphopyruvate hydratase.
18576	NP_206954.1	15644784	11	165256	165531	+	HP0155	HP0155	hypothetical protein (NCBI ptt file)								
18577	NP_206955.1	15644785	11	165543	166145	+	HP0156	HP0156	hypothetical protein (NCBI ptt file)								
18578	NP_206956.1	15644786	11	166150	166638	+	HP0157	aroK	shikimic acid kinase I (aroK) (NCBI ptt file)	COG703	E	Shikimate kinase			GO:0004765,GO:0005524	2.7.1.71	Shikimate kinase.
18579	NP_206957.1	15644787	11	166660	167616	+	HP0158	HP0158	hypothetical protein (NCBI ptt file)						GO:0016020		
18580	NP_206958.1	15644788	11	168731	167613	-	HP0159	rfaJ	lipopolysaccharide 1,2-glucosyltransferase (rfaJ) (NCBI ptt file)	COG1442	M	Lipopolysaccharide biosynthesis proteins, LPS:glycosyltransferases			GO:0016051,GO:0008919,GO:0016758	2.4.1.58	Lipopolysaccharide glucosyltransferase I.
18581	NP_206959.1	15644789	11	168882	169802	+	HP0160	HP0160	conserved hypothetical secreted protein (NCBI ptt file)	COG790	R	FOG: TPR repeat, SEL1 subfamily			GO:0005488		
18582	NP_206960.1	15644790	11	170145	170255	+	HP0161	HP0161	hypothetical protein (NCBI ptt file)								
18583	NP_206961.1	15644791	11	171426	170704	-	HP0162	HP0162	conserved hypothetical protein (NCBI ptt file)	COG217	S	Uncharacterized conserved protein	TIGR01033 DNA-binding regulatory protein, YebC/PmpR family	Regulatory functions:DNA interactions			
18584	NP_206962.1	15644792	11	172398	171427	-	HP0163	hemB	delta-aminolevulinic acid dehydratase (hemB) (NCBI ptt file)	COG113	H	Delta-aminolevulinic acid dehydratase			GO:0033014,GO:0004655,GO:0046872	4.2.1.24	Porphobilinogen synthase.
18585	NP_206963.1	15644793	11	173234	172470	-	HP0164	HP0164	signal-transducing protein, histidine kinase (NCBI ptt file)	COG642	T	Signal transduction histidine kinase			GO:0018106,GO:0007165,GO:0016020,GO:0000155,GO:0005524	2.7.13.3	Histidine kinase.
18586	NP_206964.1	15644794	11	173752	173231	-	HP0165	HP0165	hypothetical protein (NCBI ptt file)						GO:0004673	2.7.13.3	Histidine kinase.
18587	NP_206965.1	15644795	11	174455	173778	-	HP0166	ompR	response regulator (ompR) (NCBI ptt file)	COG745	TK	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain			GO:0000160,GO:0006355,GO:0000156,GO:0003677		
18588	NP_206966.1	15644796	11	175164	174691	-	HP0167	HP0167	hypothetical protein (NCBI ptt file)								
18589	NP_206967.1	15644797	11	175406	175143	-	HP0168	HP0168	hypothetical protein (NCBI ptt file)								
18590	NP_206968.1	15644798	11	176721	175453	-	HP0169	prtC	collagenase (prtC) (NCBI ptt file)	COG826	O	Collagenase and related proteases			GO:0006508,GO:0008233	3.4.-.-	
18591	NP_206969.1	15644799	11	177485	176724	-	HP0170	HP0170	hypothetical protein (NCBI ptt file)								
18592	NP_206970.1	15644800	11	178651	177560	-	HP0171	prfB	peptide chain release factor RF-2 (prfB) (NCBI ptt file)	COG216	J	Protein chain release factor A	TIGR00020 peptide chain release factor 2 [prfB]	Protein synthesis:Translation factors	GO:0006415,GO:0005737,GO:0004045,GO:0016149	3.1.1.29	Aminoacyl-tRNA hydrolase.
18593	NP_206971.1	15644801	11	179887	178712	-	HP0172	moeA	molybdopterin biosynthesis protein (moeA) (NCBI ptt file)	COG303	H	Molybdopterin biosynthesis enzyme	TIGR00177 molybdenum cofactor synthesis domain		GO:0006777		
18594	NP_206972.1	15644802	11	180664	179897	-	HP0173	fliR	flagellar biosynthetic protein (fliR) (NCBI ptt file)	COG1684	NU	Flagellar biosynthesis pathway, component FliR	TIGR01400 flagellar biosynthetic protein FliR [fliR]	Cellular processes:Chemotaxis and motility	GO:0006605,GO:0016021,GO:0019861		
18595	NP_206973.1	15644803	11	181434	180658	-	HP0174	HP0174	hypothetical protein (NCBI ptt file)						GO:0019344,GO:0009276,GO:0016021		
18596	NP_206974.1	15644804	11	181865	182764	+	HP0175	HP0175	cell binding factor 2 (NCBI ptt file)	COG760	O	Parvulin-like peptidyl-prolyl isomerase			GO:0006457,GO:0015031,GO:0003755,GO:0030051,GO:0004600,GO:0042027	5.2.1.8	Peptidylprolyl isomerase.
18597	NP_206975.1	15644805	11	182781	183704	+	HP0176	tsr	fructose-bisphosphate aldolase (tsr) (NCBI ptt file)	COG191	G	Fructose/tagatose bisphosphate aldolase	TIGR00167 ketose-bisphosphate aldolases,TIGR01859 fructose-1,6-bisphosphate aldolase, class II [fba]	Energy metabolism:Glycolysis/gluconeogenesis	GO:0006096,GO:0030388,GO:0004332,GO:0008270	4.1.2.13	Fructose-bisphosphate aldolase.
18598	NP_206976.1	15644806	11	183726	184289	+	HP0177	efp	translation elongation factor EF-P (efp) (NCBI ptt file)	COG231	J	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	TIGR00038 translation elongation factor P [efp]	Protein synthesis:Translation factors	GO:0006414,GO:0005737,GO:0003746		
18599	NP_206977.1	15644807	11	185820	184798	-	HP0178	HP0178	spore coat polysaccharide biosynthesis protein E (NCBI ptt file)	COG2089	M	Sialic acid synthase	TIGR03586 pseudaminic acid synthase [pseI]		GO:0016051,GO:0050462	2.5.1.56	N-acetylneuraminate synthase.
18600	NP_206978.1	15644808	11	186465	185824	-	HP0179	HP0179	ABC transporter, ATP-binding protein (NCBI ptt file)	COG1136	V	ABC-type antimicrobial peptide transport system, ATPase component			GO:0005524,GO:0016887	3.6.3.-	
18601	NP_206979.1	15644809	11	187739	186462	-	HP0180	cute	apolipoprotein N-acyltransferase (cute) (NCBI ptt file)	COG815	M	Apolipoprotein N-acyltransferase	TIGR00546 apolipoprotein N-acyltransferase [lnt]	Protein fate:Protein modification and repair	GO:0006807,GO:0042158,GO:0016021,GO:0016410,GO:0016810	2.3.1.-	
18602	NP_206980.1	15644810	11	187997	188671	+	HP0181	HP0181	hypothetical protein (NCBI ptt file)	COG1286	R	Uncharacterized membrane protein, required for colicin V production			GO:0009403,GO:0016020		
18603	NP_206981.1	15644811	11	188681	190186	+	HP0182	lysS	lysyl-tRNA synthetase (lysS) (NCBI ptt file)	COG1190	J	Lysyl-tRNA synthetase (class II)	TIGR00499 lysine--tRNA ligase [lysS]	Protein synthesis:tRNA aminoacylation	GO:0006430,GO:0005737,GO:0003676,GO:0004824,GO:0005524	6.1.1.6	Lysine--tRNA ligase.
18604	NP_206982.1	15644812	11	190186	191436	+	HP0183	glyA	serine hydroxymethyltransferase (glyA) (NCBI ptt file)	COG112	E	Glycine/serine hydroxymethyltransferase			GO:0006544,GO:0006563,GO:0004372,GO:0030170	2.1.2.1	Glycine hydroxymethyltransferase.
18605	NP_206983.1	15644813	11	191447	191989	+	HP0184	HP0184	hypothetical protein (NCBI ptt file)						GO:0006269,GO:0003896		
18606	NP_206984.1	15644814	11	192011	192814	+	HP0185	HP0185	hypothetical protein (NCBI ptt file)								
18607	NP_206985.1	15644815	11	194424	193210	-	HP0186	HP0186	hypothetical protein (NCBI ptt file)								
18608	NP_206986.1	15644816	11	194738	194451	-	HP0187	HP0187	hypothetical protein (NCBI ptt file)								
18609	NP_206987.1	15644817	11	194900	194799	-	HP0188	HP0188	hypothetical protein (NCBI ptt file)								
18610	NP_206988.1	15644818	11	195057	195590	+	HP0189	HP0189	conserved hypothetical integral membrane protein (NCBI ptt file)	COG2862	S	Predicted membrane protein	TIGR00645 TIGR00645 family protein	Hypothetical proteins:Conserved			
18611	NP_206989.1	15644819	11	197104	195596	-	HP0190	HP0190	conserved hypothetical secreted protein (NCBI ptt file)	COG1502	I	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthases and related enzymes			GO:0008152,GO:0003824	2.7.8.-	
18612	NP_206990.1	15644820	11	197863	197126	-	HP0191	frdB	fumarate reductase, iron-sulfur subunit (frdB) (NCBI ptt file)	COG479	C	Succinate dehydrogenase/fumarate reductase, Fe-S protein subunit	TIGR00384 succinate dehydrogenase and fumarate reductase iron-sulfur protein	Energy metabolism:TCA cycle	GO:0006099,GO:0006118,GO:0000104,GO:0051536,GO:0009055	1.3.99.1	Succinate dehydrogenase.
18613	NP_206991.1	15644821	11	200000	197856	-	HP0192	frdA	fumarate reductase, flavoprotein subunit (frdA) (NCBI ptt file)	COG1053	C	Succinate dehydrogenase/fumarate reductase, flavoprotein subunit			GO:0006118,GO:0000104	1.3.99.1	Succinate dehydrogenase.
18614	NP_206992.1	15644822	11	200777	200010	-	HP0193	frdC	fumarate reductase, cytochrome b subunit (frdC) (NCBI ptt file)	COG2009	C	Succinate dehydrogenase/fumarate reductase, cytochrome b subunit			GO:0006099,GO:0006118,GO:0045282,GO:0045284,GO:0000104,GO:0008194	1.3.99.1	Succinate dehydrogenase.
18615	NP_206993.1	15644823	11	200992	201696	+	HP0194	tpi	triosephosphate isomerase (tpi) (NCBI ptt file)	COG149	G	Triosephosphate isomerase			GO:0008152,GO:0004807	5.3.1.1	Triose-phosphate isomerase.
18616	NP_206994.1	15644824	11	201706	202533	+	HP0195	fabI	enoyl-(acyl-carrier-protein) reductase (NADH) (fabI) (NCBI ptt file)	COG623	I	Enoyl-[acyl-carrier-protein] reductase (NADH)			GO:0008152,GO:0004318	1.3.1.9	Enoyl-[acyl-carrier-protein] reductase (NADH).
18617	NP_206995.1	15644825	11	202543	203553	+	HP0196	lpxD	UDP-3-0-(3-hydroxymyristoyl) glucosamine N-acyltransferase (lpxD) (NCBI ptt file)	COG1044	M	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase	TIGR01853 UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [lpxD]	Cell envelope:Biosynthesis and degradation of surface polysaccharides and lipopolysaccharides	GO:0009245,GO:0008415,GO:0043764	2.3.1.-	
18618	NP_206996.1	15644826	11	203618	204775	+	HP0197	metX	S-adenosylmethionine synthetase 2 (metX) (NCBI ptt file)	COG192	H	S-adenosylmethionine synthetase	TIGR01034 methionine adenosyltransferase [metK]	Central intermediary metabolism:Other	GO:0006730,GO:0048269,GO:0004478,GO:0048270,GO:0005524	2.5.1.6	Methionine adenosyltransferase.
18619	NP_206997.1	15644827	11	204842	205255	+	HP0198	ndk	nucleoside diphosphate kinase (ndk) (NCBI ptt file)	COG105	F	Nucleoside diphosphate kinase			GO:0006241,GO:0006183,GO:0006228,GO:0004550,GO:0005524	2.7.4.6	Nucleoside-diphosphate kinase.
18620	NP_206998.1	15644828	11	205281	205637	+	HP0199	HP0199	hypothetical protein (NCBI ptt file)								
18621	NP_206999.1	15644829	11	205653	205799	+	HP0200	rpl32	ribosomal protein L32 (rpl32) (NCBI ptt file)				TIGR01031 ribosomal protein L32 [rpmF]	Protein synthesis:Ribosomal proteins: synthesis and modification	GO:0006412,GO:0015934,GO:0003735		
18622	NP_207000.1	15644830	11	205874	206890	+	HP0201	plsX	fatty acid/phospholipid synthesis protein (plsX) (NCBI ptt file)	COG416	I	Fatty acid/phospholipid biosynthesis enzyme	TIGR00182 fatty acid/phospholipid synthesis protein PlsX [plsX]	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0006633,GO:0003824,GO:0004366	2.3.1.15	Glycerol-3-phosphate O-acyltransferase.
18623	NP_207001.1	15644831	11	206915	207910	+	HP0202	fabH	beta-ketoacyl-acyl carrier protein synthase III (fabH) (NCBI ptt file)	COG332	I	3-oxoacyl-[acyl-carrier-protein] synthase III	TIGR00747 3-oxoacyl-[acyl-carrier-protein] synthase 3 [fabH]	Fatty acid and phospholipid metabolism:Biosynthesis	GO:0006633,GO:0004315	2.3.1.180,2.3.1.41	Beta-ketoacyl-acyl-carrier-protein synthase III.,Beta-ketoacyl-acyl-carrier-protein synthase I.
18624	NP_207002.1	15644832	11	207932	208207	+	HP0203	HP0203	hypothetical protein (NCBI ptt file)								
18625	NP_207003.1	15644833	11	209249	208866	-	HP0204	HP0204	hypothetical protein (NCBI ptt file)								
18626	NP_207004.1	15644834	11	211646	209265	-	HP0205	HP0205	hypothetical protein (NCBI ptt file)								
18627	NP_207005.1	15644835	11	212176	211850	-	HP0206	HP0206	hypothetical protein (NCBI ptt file)								
18628	NP_207006.1	15644836	11	212141	213379	+	HP0207	mpr	ATP-binding protein (mpr) (NCBI ptt file)	COG489	D	ATPases involved in chromosome partitioning			GO:0009236,GO:0005524,GO:0042242		
10712218			11	214591	213393	-	HP0208	HP0208									
18629	NP_207007.1	15644837	11	214745	216097	+	HP0209	HP0209	hypothetical protein (NCBI ptt file)						GO:0009279		
18630	NP_207008.1	15644838	11	216201	218066	+	HP0210	htpG	chaperone and heat shock protein C62.5 (htpG) (NCBI ptt file)	COG326	O	Molecular chaperone, HSP90 family			GO:0006457,GO:0016465,GO:0003763,GO:0051082,GO:0005524	3.6.4.9	Chaperonin ATPase.
18631	NP_207009.1	15644839	11	219018	218266	-	HP0211	HP0211	conserved hypothetical secreted protein (NCBI ptt file)	COG790	R	FOG: TPR repeat, SEL1 subfamily			GO:0005488		
18632	NP_207010.1	15644840	11	220249	219098	-	HP0212	dapE	succinyl-diaminopimelate desuccinylase (dapE) (NCBI ptt file)	COG624	E	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase and related deacylases	TIGR01246 succinyl-diaminopimelate desuccinylase [dapE]	Amino acid biosynthesis:Aspartate family	GO:0006508,GO:0009089,GO:0046983,GO:0008237,GO:0009014	3.5.1.18	Succinyl-diaminopimelate desuccinylase.
18633	NP_207011.1	15644841	11	222124	220259	-	HP0213	gidA	glucose inhibited division protein (gidA) (NCBI ptt file)	COG445	D	NAD/FAD-utilizing enzyme apparently involved in cell division	TIGR00136 tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA [gidA]	Protein synthesis:tRNA and rRNA base modification	GO:0006118,GO:0008033,GO:0016491,GO:0050660	2.1.-.-	
